Date,Close,MA_20,MA_50,MA_100
2023-05-08 00:00:00-04:00,171.7899932861328,,,
2023-05-09 00:00:00-04:00,169.14999389648438,,,
2023-05-10 00:00:00-04:00,168.5399932861328,,,
2023-05-11 00:00:00-04:00,172.0800018310547,,,
2023-05-12 00:00:00-04:00,167.97999572753906,,,
2023-05-15 00:00:00-04:00,166.35000610351562,,,
2023-05-16 00:00:00-04:00,166.52000427246094,,,
2023-05-17 00:00:00-04:00,173.86000061035156,,,
2023-05-18 00:00:00-04:00,176.88999938964844,,,
2023-05-19 00:00:00-04:00,180.13999938964844,,,
2023-05-22 00:00:00-04:00,188.8699951171875,,,
2023-05-23 00:00:00-04:00,185.77000427246094,,,
2023-05-24 00:00:00-04:00,182.89999389648438,,,
2023-05-25 00:00:00-04:00,184.47000122070312,,,
2023-05-26 00:00:00-04:00,193.1699981689453,,,
2023-05-30 00:00:00-04:00,201.16000366210938,,,
2023-05-31 00:00:00-04:00,203.92999267578125,,,
2023-06-01 00:00:00-04:00,207.52000427246094,,,
2023-06-02 00:00:00-04:00,213.97000122070312,,,
2023-06-05 00:00:00-04:00,217.61000061035156,184.6334991455078,,
2023-06-06 00:00:00-04:00,221.30999755859375,187.10949935913087,,
2023-06-07 00:00:00-04:00,224.57000732421875,189.88050003051757,,
2023-06-08 00:00:00-04:00,234.86000061035156,193.1965003967285,,
2023-06-09 00:00:00-04:00,244.39999389648438,196.8125,,
2023-06-12 00:00:00-04:00,249.8300018310547,200.90500030517578,,
2023-06-13 00:00:00-04:00,258.7099914550781,205.52299957275392,,
2023-06-14 00:00:00-04:00,256.7900085449219,210.03649978637696,,
2023-06-15 00:00:00-04:00,255.89999389648438,214.13849945068358,,
2023-06-16 00:00:00-04:00,260.5400085449219,218.32099990844728,,
2023-06-20 00:00:00-04:00,274.45001220703125,223.0365005493164,,
2023-06-21 00:00:00-04:00,259.4599914550781,226.56600036621094,,
2023-06-22 00:00:00-04:00,264.6099853515625,230.50799942016602,,
2023-06-23 00:00:00-04:00,256.6000061035156,234.19300003051757,,
2023-06-26 00:00:00-04:00,241.0500030517578,237.02200012207032,,
2023-06-27 00:00:00-04:00,250.2100067138672,239.8740005493164,,
2023-06-28 00:00:00-04:00,256.239990234375,242.62799987792968,,
2023-06-29 00:00:00-04:00,257.5,245.30650024414064,,
2023-06-30 00:00:00-04:00,261.7699890136719,248.01899948120118,,
2023-07-03 00:00:00-04:00,279.82000732421875,251.31149978637694,,
2023-07-05 00:00:00-04:00,282.4800109863281,254.55500030517578,,
2023-07-06 00:00:00-04:00,276.5400085449219,257.3165008544922,,
2023-07-07 00:00:00-04:00,274.42999267578125,259.8095001220703,,
2023-07-10 00:00:00-04:00,269.6099853515625,261.54699935913084,,
2023-07-11 00:00:00-04:00,269.7900085449219,262.8165000915527,,
2023-07-12 00:00:00-04:00,271.989990234375,263.92449951171875,,
2023-07-13 00:00:00-04:00,277.8999938964844,264.8839996337891,,
2023-07-14 00:00:00-04:00,281.3800048828125,266.1134994506836,,
2023-07-17 00:00:00-04:00,290.3800048828125,267.8375,,
2023-07-18 00:00:00-04:00,293.3399963378906,269.4774993896484,,
2023-07-19 00:00:00-04:00,291.260009765625,270.3179992675781,231.60779968261718,
2023-07-20 00:00:00-04:00,262.8999938964844,270.48999938964846,233.42999969482423,
2023-07-21 00:00:00-04:00,260.0199890136719,270.26049957275393,235.24739959716797,
2023-07-24 00:00:00-04:00,269.05999755859375,270.8834991455078,237.2577996826172,
2023-07-25 00:00:00-04:00,265.2799987792969,272.0949989318848,239.12179962158203,
2023-07-26 00:00:00-04:00,264.3500061035156,272.8019989013672,241.04919982910155,
2023-07-27 00:00:00-04:00,255.7100067138672,272.7754997253418,242.8363998413086,
2023-07-28 00:00:00-04:00,266.44000244140625,273.2224998474121,244.8347998046875,
2023-07-31 00:00:00-04:00,267.42999267578125,273.50550003051757,246.7061996459961,
2023-08-01 00:00:00-04:00,261.07000732421875,272.56800003051757,248.3897998046875,
2023-08-02 00:00:00-04:00,254.11000061035156,271.1494995117188,249.86919982910158,
2023-08-03 00:00:00-04:00,259.32000732421875,270.2884994506836,251.27820007324217,
2023-08-04 00:00:00-04:00,253.86000061035156,269.25999984741213,252.64,
2023-08-07 00:00:00-04:00,251.4499969482422,268.3520004272461,254.01100006103516,
2023-08-08 00:00:00-04:00,249.6999969482422,267.3474998474121,255.31559997558594,
2023-08-09 00:00:00-04:00,242.19000244140625,265.85750045776365,256.29600006103516,
2023-08-10 00:00:00-04:00,245.33999633789062,264.229500579834,257.1795999145508,
2023-08-11 00:00:00-04:00,242.64999389648438,262.2930000305176,257.95399993896484,
2023-08-14 00:00:00-04:00,239.75999450683594,259.7619995117187,258.59879974365236,
2023-08-15 00:00:00-04:00,232.9600067138672,256.7430000305176,258.9785998535156,
2023-08-16 00:00:00-04:00,225.60000610351562,253.45999984741212,259.1383999633789,
2023-08-17 00:00:00-04:00,219.22000122070312,251.27600021362304,259.0966000366211,
2023-08-18 00:00:00-04:00,215.49000549316406,249.04950103759765,258.915,
2023-08-21 00:00:00-04:00,231.27999877929688,247.1605010986328,258.8433999633789,
2023-08-22 00:00:00-04:00,233.19000244140625,245.55600128173828,258.6192001342773,
2023-08-23 00:00:00-04:00,236.86000061035156,244.18150100708007,258.3598001098633,
2023-08-24 00:00:00-04:00,230.0399932861328,242.89800033569335,257.78640014648437,
2023-08-25 00:00:00-04:00,238.58999633789062,241.50550003051757,257.4223999023437,
2023-08-28 00:00:00-04:00,238.82000732421875,240.07500076293945,257.08080017089844,
2023-08-29 00:00:00-04:00,257.17999267578125,239.88050003051757,257.01359985351564,
2023-08-30 00:00:00-04:00,256.8999938964844,240.0199996948242,256.6625994873047,
2023-08-31 00:00:00-04:00,258.0799865722656,239.95799865722657,256.63499938964844,
2023-09-01 00:00:00-04:00,245.00999450683594,239.51549835205077,256.2429995727539,
2023-09-05 00:00:00-04:00,256.489990234375,239.76749801635742,256.2407992553711,
2023-09-06 00:00:00-04:00,251.9199981689453,239.87849807739258,256.45819915771483,
2023-09-07 00:00:00-04:00,251.49000549316406,240.34349822998047,256.4837991333008,
2023-09-08 00:00:00-04:00,248.5,240.50149841308593,256.3289993286133,
2023-09-11 00:00:00-04:00,273.5799865722656,242.047998046875,256.6505990600586,
2023-09-12 00:00:00-04:00,267.4800109863281,243.43399887084962,256.7647994995117,
2023-09-13 00:00:00-04:00,271.29998779296875,245.3509979248047,256.5943991088867,
2023-09-14 00:00:00-04:00,276.0400085449219,247.872998046875,256.4655990600586,
2023-09-15 00:00:00-04:00,274.3900146484375,250.63149871826172,256.4225991821289,
2023-09-18 00:00:00-04:00,265.2799987792969,253.12099838256836,256.2395993041992,
2023-09-19 00:00:00-04:00,266.5,254.88199844360352,256.17739959716795,
2023-09-20 00:00:00-04:00,262.5899963378906,256.35199813842775,256.03339935302733,
2023-09-21 00:00:00-04:00,255.6999969482422,257.29399795532225,255.7075994873047,
2023-09-22 00:00:00-04:00,244.8800048828125,258.03599853515624,255.04719970703124,
2023-09-25 00:00:00-04:00,246.99000549316406,258.45599899291994,254.35939971923827,
2023-09-26 00:00:00-04:00,244.1199951171875,258.7209983825684,253.43419952392577,
2023-09-27 00:00:00-04:00,240.5,257.8869987487793,252.37739959716797,
2023-09-28 00:00:00-04:00,246.3800048828125,257.3609992980957,251.47979949951173,241.54379959106444
2023-09-29 00:00:00-04:00,250.22000122070312,256.9680000305176,251.2261996459961,242.32809967041015
2023-10-02 00:00:00-04:00,251.60000610351562,257.29750061035156,251.05779998779298,243.15259979248046
2023-10-03 00:00:00-04:00,246.52999877929688,256.7995010375977,250.60720001220704,243.93249984741212
2023-10-04 00:00:00-04:00,261.1600036621094,257.26150131225586,250.5248001098633,244.82329986572265
2023-10-05 00:00:00-04:00,260.04998779296875,257.6895004272461,250.43879974365234,245.74399978637695
2023-10-06 00:00:00-04:00,260.5299987792969,258.29100036621094,250.53519958496094,246.68579971313477
2023-10-09 00:00:00-04:00,259.6700134277344,257.5955017089844,250.3997998046875,247.6172998046875
2023-10-10 00:00:00-04:00,263.6199951171875,257.40250091552736,250.32359985351562,248.51489974975587
2023-10-11 00:00:00-04:00,262.989990234375,256.9870010375977,250.36199951171875,249.37589965820314
2023-10-12 00:00:00-04:00,258.8699951171875,256.1285003662109,250.45719940185546,250.1631996154785
2023-10-13 00:00:00-04:00,251.1199951171875,254.96499938964843,250.29319915771484,250.7856996154785
2023-10-16 00:00:00-04:00,253.9199981689453,254.39699935913086,250.29439910888672,251.46719955444337
2023-10-17 00:00:00-04:00,254.85000610351562,253.81449966430665,250.36239929199218,252.18669967651368
2023-10-18 00:00:00-04:00,242.67999267578125,252.81899948120116,250.22199920654296,252.76879959106446
2023-10-19 00:00:00-04:00,220.11000061035156,251.03949966430665,249.78039916992188,253.0381996154785
2023-10-20 00:00:00-04:00,211.99000549316406,249.3949996948242,249.11339935302735,253.14649963378906
2023-10-23 00:00:00-04:00,212.0800018310547,247.64949951171874,248.50199951171874,253.2279997253418
2023-10-24 00:00:00-04:00,216.52000427246094,246.2694999694824,248.03719970703125,253.3179997253418
2023-10-25 00:00:00-04:00,212.4199981689453,244.8654998779297,247.62639953613282,253.3024996948242
2023-10-26 00:00:00-04:00,205.75999450683594,242.83449935913086,247.2295993041992,253.18399963378906
2023-10-27 00:00:00-04:00,207.3000030517578,240.6884994506836,246.99119934082032,253.0438996887207
2023-10-30 00:00:00-04:00,197.36000061035156,237.97649917602538,246.62859924316408,252.77179962158203
2023-10-31 00:00:00-04:00,200.83999633789062,235.69199905395507,246.01979919433595,252.43159957885743
2023-11-01 00:00:00-04:00,205.66000366210938,232.91699905395507,245.46919921875,252.04419967651367
2023-11-02 00:00:00-04:00,218.50999450683594,230.83999938964843,245.1021990966797,251.73099960327147
2023-11-03 00:00:00-04:00,219.9600067138672,228.81149978637694,244.90059936523437,251.34349975585937
2023-11-06 00:00:00-05:00,219.27000427246094,226.79149932861327,244.51419952392578,250.96829971313477
2023-11-07 00:00:00-05:00,222.17999267578125,224.71949920654296,244.18139923095703,250.63109970092773
2023-11-08 00:00:00-05:00,222.11000061035156,222.6754997253418,243.47999938964844,250.24679962158203
2023-11-09 00:00:00-05:00,209.97999572753906,220.2309997558594,242.54159942626953,249.6020994567871
2023-11-10 00:00:00-05:00,214.64999389648438,218.40749969482422,241.6729995727539,249.15399948120117
2023-11-13 00:00:00-05:00,223.7100067138672,216.89700012207032,241.24699981689454,248.74499969482423
2023-11-14 00:00:00-05:00,237.41000366210938,216.025,240.8654000854492,248.55309967041015
2023-11-15 00:00:00-05:00,242.83999633789062,216.03300018310546,240.68380004882812,248.57099960327147
2023-11-16 00:00:00-05:00,233.58999633789062,216.7069999694824,240.32579986572264,248.4047994995117
2023-11-17 00:00:00-05:00,234.3000030517578,217.8224998474121,240.04179992675782,248.18539962768554
2023-11-20 00:00:00-05:00,235.60000610351562,218.99850006103514,239.2822003173828,247.9663996887207
2023-11-21 00:00:00-05:00,241.1999969482422,220.2324996948242,238.75660003662108,247.76069976806642
2023-11-22 00:00:00-05:00,234.2100067138672,221.3220001220703,238.01480041503908,247.3045997619629
2023-11-24 00:00:00-05:00,235.4499969482422,222.80650024414064,237.20300018310547,246.83429962158203
2023-11-27 00:00:00-05:00,236.0800018310547,224.24550018310546,236.4367999267578,246.42969955444335
2023-11-28 00:00:00-05:00,246.72000122070312,226.71350021362304,236.06559997558594,246.15259963989257
2023-11-29 00:00:00-05:00,244.13999938964844,228.87850036621094,235.61839996337892,245.89789978027343
2023-11-30 00:00:00-05:00,240.0800018310547,230.5995002746582,235.1682000732422,245.60079971313476
2023-12-01 00:00:00-05:00,238.8300018310547,231.61550064086913,234.83080017089844,245.26919982910155
2023-12-04 00:00:00-05:00,235.5800018310547,232.39650039672853,234.64480010986327,244.84599990844725
2023-12-05 00:00:00-05:00,238.72000122070312,233.36900024414064,234.47940002441408,244.41939987182616
2023-12-06 00:00:00-05:00,239.3699951171875,234.22850036621094,234.38440002441405,243.9092997741699
2023-12-07 00:00:00-05:00,242.63999938964844,235.25500030517577,234.42720001220704,243.4022998046875
2023-12-08 00:00:00-05:00,243.83999633789062,236.94800033569337,234.3763998413086,242.92809967041015
2023-12-11 00:00:00-05:00,239.74000549316406,238.20250091552734,234.16679992675782,242.69649978637696
2023-12-12 00:00:00-05:00,237.00999450683594,238.86750030517578,233.87499969482423,242.4663998413086
2023-12-13 00:00:00-05:00,239.2899932861328,238.96149978637695,233.73019958496093,242.168699798584
2023-12-14 00:00:00-05:00,251.0500030517578,239.37200012207032,233.5279995727539,242.0263998413086
2023-12-15 00:00:00-05:00,253.5,240.36750030517578,233.39699981689452,241.91789978027344
2023-12-18 00:00:00-05:00,252.0800018310547,241.25650024414062,233.22799987792968,241.8815997314453
2023-12-19 00:00:00-05:00,257.2200012207031,242.3375,233.17899963378906,241.78939971923828
2023-12-20 00:00:00-05:00,247.13999938964844,242.6345001220703,232.84939971923828,241.58649978637695
2023-12-21 00:00:00-05:00,254.5,243.64899978637695,232.67959991455078,241.52079971313478
2023-12-22 00:00:00-05:00,252.5399932861328,244.50349960327148,232.5529998779297,241.5050996398926
2023-12-26 00:00:00-05:00,256.6099853515625,245.52999877929688,232.6627996826172,241.47799942016601
2023-12-27 00:00:00-05:00,261.44000244140625,246.26599884033203,232.8131997680664,241.55379943847657
2023-12-28 00:00:00-05:00,253.17999267578125,246.71799850463867,232.7797994995117,241.57109939575196
2023-12-29 00:00:00-05:00,248.47999572753906,247.13799819946288,232.89579956054686,241.5588993835449
2024-01-02 00:00:00-05:00,248.4199981689453,247.61749801635742,233.46199951171874,241.6211993408203
2024-01-03 00:00:00-05:00,238.4499969482422,247.7609977722168,233.99119934082032,241.55229934692383
2024-01-04 00:00:00-05:00,237.92999267578125,247.72149734497071,234.50819915771484,241.5050993347168
2024-01-05 00:00:00-05:00,237.49000549316406,247.62749786376952,234.92759918212892,241.48239944458007
2024-01-08 00:00:00-05:00,240.4499969482422,247.51799774169922,235.48819915771483,241.55729934692383
2024-01-09 00:00:00-05:00,234.9600067138672,247.07399826049806,236.07219940185547,241.65089935302734
2024-01-10 00:00:00-05:00,233.94000244140625,246.78399810791015,236.60499938964844,241.79809936523438
2024-01-11 00:00:00-05:00,227.22000122070312,246.29449844360352,237.20219940185547,241.91539932250976
2024-01-12 00:00:00-05:00,218.88999938964844,245.2744987487793,237.56319946289062,241.79149932861327
2024-01-16 00:00:00-05:00,219.91000366210938,243.71749877929688,237.84819946289062,241.6586993408203
2024-01-17 00:00:00-05:00,215.5500030517578,241.81999893188475,237.78899963378908,241.4455993652344
2024-01-18 00:00:00-05:00,211.8800048828125,239.80999908447265,237.62739959716797,241.26399948120118
2024-01-19 00:00:00-05:00,212.19000244140625,237.55849914550782,237.48579956054687,240.99999954223634
2024-01-22 00:00:00-05:00,208.8000030517578,235.6414993286133,237.2181997680664,240.69979949951173
2024-01-23 00:00:00-05:00,209.13999938964844,233.3734992980957,236.95879974365235,240.2193995666504
2024-01-24 00:00:00-05:00,207.8300018310547,231.13799972534179,236.91579986572265,239.7286996459961
2024-01-25 00:00:00-05:00,182.6300048828125,227.4390007019043,236.2754000854492,238.97419982910156
2024-01-26 00:00:00-05:00,183.25,223.52950057983398,235.4661999511719,238.35659988403322
2024-01-29 00:00:00-05:00,190.92999267578125,220.417000579834,234.5365997314453,237.70099990844727
2024-01-30 00:00:00-05:00,191.58999633789062,217.57250061035157,233.5115997314453,237.0976998901367
2024-01-31 00:00:00-05:00,187.2899932861328,214.51600036621093,232.58559967041015,236.4556997680664
2024-02-01 00:00:00-05:00,188.86000061035156,212.0365005493164,231.67679962158203,235.85929977416993
2024-02-02 00:00:00-05:00,187.91000366210938,209.5355010986328,230.7229995727539,235.00259994506837
2024-02-05 00:00:00-05:00,181.05999755859375,206.7140007019043,229.52019958496095,234.13839981079101
2024-02-06 00:00:00-05:00,185.10000610351562,203.94650115966797,228.5379995727539,233.2763999938965
2024-02-07 00:00:00-05:00,187.5800018310547,201.57750091552734,227.58059967041015,232.3917999267578
2024-02-08 00:00:00-05:00,189.55999755859375,199.3585006713867,226.65019958496094,231.5434997558594
2024-02-09 00:00:00-05:00,193.57000732421875,197.6760009765625,225.58719970703126,230.8263998413086
2024-02-12 00:00:00-05:00,188.1300048828125,196.13800125122071,224.46699981689454,230.04269989013673
2024-02-13 00:00:00-05:00,184.02000427246094,194.34350128173827,223.34579986572265,229.25699996948242
2024-02-14 00:00:00-05:00,188.7100067138672,193.00150146484376,222.3433999633789,228.58710006713866
2024-02-15 00:00:00-05:00,200.4499969482422,192.43000106811525,221.64079986572267,228.14279998779296
2024-02-16 00:00:00-05:00,199.9499969482422,191.81800079345703,220.86539978027344,227.67239990234376
2024-02-20 00:00:00-05:00,193.75999450683594,191.06600036621094,219.9531997680664,227.16879989624024
2024-02-21 00:00:00-05:00,194.77000427246094,190.34750061035157,218.99579986572266,226.71149993896483
2024-02-22 00:00:00-05:00,197.41000366210938,189.8265007019043,218.06720001220702,226.22179992675783
2024-02-23 00:00:00-05:00,191.97000122070312,190.29350051879882,217.1117999267578,225.63929992675781
2024-02-26 00:00:00-05:00,199.39999389648438,191.10100021362305,216.35959991455078,225.1172998046875
2024-02-27 00:00:00-05:00,199.72999572753906,191.54100036621094,215.5683999633789,224.64929977416992
2024-02-28 00:00:00-05:00,202.0399932861328,192.06350021362306,214.5881997680664,224.05809967041014
2024-02-29 00:00:00-05:00,201.8800048828125,192.79300079345703,213.55579986572266,223.4763998413086
2024-03-01 00:00:00-05:00,202.63999938964844,193.48200073242188,212.56699981689454,222.89749984741212
2024-03-04 00:00:00-05:00,188.13999938964844,193.49350051879884,211.18539978027343,222.18219970703126
2024-03-05 00:00:00-05:00,180.74000549316406,193.47750091552734,209.85739990234376,221.35339981079102
2024-03-06 00:00:00-05:00,176.5399932861328,193.04950027465821,208.2981997680664,220.48889984130858
2024-03-07 00:00:00-05:00,178.64999389648438,192.60299987792968,206.82039978027345,219.68669982910157
2024-03-08 00:00:00-05:00,175.33999633789062,191.89199981689453,205.195,218.9288998413086
2024-03-11 00:00:00-04:00,177.77000427246094,191.10199966430665,203.5216000366211,218.16739990234376
2024-03-12 00:00:00-04:00,177.5399932861328,190.57249908447267,202.00880004882814,217.39429977416992
2024-03-13 00:00:00-04:00,169.47999572753906,189.84549865722656,200.42880004882812,216.6622998046875
2024-03-14 00:00:00-04:00,162.5,188.5349983215332,198.7104000854492,216.08619979858398
2024-03-15 00:00:00-04:00,163.57000732421875,186.69099884033204,197.21280029296875,215.60199981689453
2024-03-18 00:00:00-04:00,173.8000030517578,185.3834991455078,195.93020050048827,215.21919982910157
2024-03-19 00:00:00-04:00,171.32000732421875,184.26149978637696,194.60680053710936,214.76719985961915
2024-03-20 00:00:00-04:00,175.66000366210938,183.30599975585938,193.31100067138672,214.39959991455078
2024-03-21 00:00:00-04:00,172.82000732421875,182.07649993896484,192.06820068359374,214.07020004272462
2024-03-22 00:00:00-04:00,170.8300018310547,181.0194999694824,190.80600067138673,213.70550003051758
2024-03-25 00:00:00-04:00,172.6300048828125,179.68100051879884,189.7142007446289,213.45820007324218
2024-03-26 00:00:00-04:00,177.6699981689453,178.57800064086913,188.88980072021485,213.22650009155274
2024-03-27 00:00:00-04:00,179.8300018310547,177.46750106811524,188.08820068359375,212.9682000732422
2024-03-28 00:00:00-04:00,175.7899932861328,176.16300048828126,187.29300048828125,212.54100006103516
2024-04-01 00:00:00-04:00,175.22000122070312,174.792000579834,186.55980041503906,212.09360000610351
2024-04-02 00:00:00-04:00,166.6300048828125,173.71650085449218,185.64860046386718,211.56720001220702
2024-04-03 00:00:00-04:00,168.3800048828125,173.0985008239746,184.8402005004883,211.02920013427735
2024-04-04 00:00:00-04:00,171.11000061035156,172.82700119018554,184.07960052490233,210.51920013427736
2024-04-05 00:00:00-04:00,164.89999389648438,172.13950119018554,183.22100036621094,210.0684001159668
2024-04-08 00:00:00-04:00,172.97999572753906,172.02150115966796,183.02800018310546,209.65170013427735
2024-04-09 00:00:00-04:00,176.8800048828125,171.97700119018555,182.90060028076172,209.1834001159668
2024-04-10 00:00:00-04:00,171.75999450683594,171.6880012512207,182.51720031738282,208.52690002441406
2024-04-11 00:00:00-04:00,174.60000610351562,171.94400177001953,182.1774005126953,207.84450012207031
2024-04-12 00:00:00-04:00,171.0500030517578,172.37150192260742,181.8526007080078,207.21910018920897
2024-04-15 00:00:00-04:00,161.47999572753906,172.26700134277343,181.30500061035156,206.4909001159668
2024-04-16 00:00:00-04:00,157.11000061035156,171.43250122070313,180.6890005493164,205.70600006103516
2024-04-17 00:00:00-04:00,155.4499969482422,170.6390007019043,180.1768005371094,204.84850006103517
2024-04-18 00:00:00-04:00,149.92999267578125,169.35250015258788,179.47340026855468,204.0056999206543
2024-04-19 00:00:00-04:00,147.0500030517578,168.06399993896486,178.66280029296874,203.12169998168946
2024-04-22 00:00:00-04:00,142.0500030517578,166.625,177.71260040283204,202.1813999938965
2024-04-23 00:00:00-04:00,144.67999267578125,165.22749938964844,176.73480010986327,201.16099990844725
2024-04-24 00:00:00-04:00,162.1300048828125,164.45049972534179,176.2148001098633,200.34089996337892
2024-04-25 00:00:00-04:00,170.17999267578125,163.96799926757814,175.93799987792968,199.64189987182618
2024-04-26 00:00:00-04:00,168.2899932861328,163.59299926757814,175.529599609375,198.93649978637694
2024-04-29 00:00:00-04:00,194.0500030517578,164.53449935913085,175.40159973144532,198.52119979858398
2024-04-30 00:00:00-04:00,183.27999877929688,165.36699905395508,175.0681997680664,197.9667997741699
2024-05-01 00:00:00-04:00,179.99000549316406,165.94749908447267,174.79279998779296,197.3729998779297
2024-05-02 00:00:00-04:00,180.00999450683594,166.3924987792969,174.49759979248046,196.74669982910157
2024-05-03 00:00:00-04:00,181.19000244140625,167.20699920654297,174.1731997680664,196.12019989013672
2024-05-06 00:00:00-04:00,184.75999450683594,167.7959991455078,174.02899963378906,195.57039978027345
2024-05-07 00:00:00-04:00,177.80999755859375,167.84249877929688,173.59719970703125,194.97839981079102
